"concentration" "sp"
"879" 14.5085858890472 "b"
"880" 16.5404717534818 "b"
"881" 17.7002888726357 "b"
"882" 15.3596128852297 "b"
"883" 17.824582220428 "b"
"884" 16.5464678550299 "b"
"885" 13.3357156987677 "b"
"886" 17.3171307056172 "b"
"887" 17.2307889234064 "b"
"888" 13.2310425484447 "b"
"889" 16.8789005928334 "b"
"890" 9.37090277213218 "b"
"891" 15.4195383101256 "b"
"892" 15.7209125216725 "b"
"893" 15.359945913832 "b"
"894" 8.96486800817569 "b"
"895" 13.8790193395824 "b"
"896" 12.008488986014 "b"
"897" 11.6066930717057 "b"
"898" 15.0456280926891 "b"
"899" 16.2111161425531 "b"
"900" 13.3763684581547 "b"
"901" 12.6454170654877 "b"
"902" 7.31984267874598 "b"
"903" 15.2184023505357 "b"
"904" 17.2507307281992 "b"
"905" 14.6152533573536 "b"
"906" 13.5363998244836 "b"
"907" 17.7263633743274 "b"
"908" 9.44260755496943 "b"
"909" 14.0695562824169 "b"
"910" 14.0584052282011 "b"
"911" 15.07065367541 "b"
"912" 18.5503789881515 "b"
"913" 13.3415002559786 "b"
"914" 16.7911208630494 "b"
"915" 17.0429081488201 "b"
"916" 15.0358831446512 "b"
"917" 14.3795773099676 "b"
"918" 17.2165471411675 "b"
"919" 14.922835086912 "b"
"920" 9.6098169299821 "b"
"921" 9.55316762649384 "b"
"922" 14.226763895916 "b"
"923" 14.8178182839241 "b"
"924" 17.9756211844313 "b"
"925" 12.0946770704168 "b"
"926" 16.1421617360064 "b"
"927" 15.6405292221251 "b"
"928" 12.0944804041909 "b"
"929" 19.4846192963448 "b"
"930" 13.9913404615132 "b"
"931" 9.89811623808056 "b"
"932" 10.59696702537 "b"
"933" 14.3509540482262 "b"
"934" 18.4553549540001 "b"
"935" 16.9004413705231 "b"
"936" 14.1680710050847 "b"
"937" 9.76995655554309 "b"
"938" 11.9443414792815 "b"
"939" 14.0715562256348 "b"
"940" 13.4579833771902 "b"
"941" 12.7756014179341 "b"
"942" 15.5736495963034 "b"
"943" 11.4990491268388 "b"
"944" 10.1215765251458 "b"
"945" 12.0693082897907 "b"
"946" 12.9341364443437 "b"
"947" 16.2234026619866 "b"
"948" 11.6357846580286 "b"
"949" 10.3111974599741 "b"
"950" 15.7039843103354 "b"
"951" 9.04871841061442 "b"
"952" 17.9340974044071 "b"
"953" 14.0221595813174 "b"
"954" 14.3195601139248 "b"
"955" 16.2669909912618 "b"
"956" 14.4194239396543 "b"
"957" 14.1869493323216 "b"
"958" 14.2051728436148 "b"
"959" 13.3398353509928 "b"
"960" 13.6898761638933 "b"
"961" 15.9752599208593 "b"
"962" 12.6535647288572 "b"
"963" 16.5630958821169 "b"
"964" 20.6635815580002 "b"
"965" 19.7495342386603 "b"
"966" 14.6045174552712 "b"
"967" 10.2657700298861 "b"
"968" 12.6908073044279 "b"
"969" 11.7320952000834 "b"
"970" 12.7874090982262 "b"
"971" 17.7064526143704 "b"
"972" 13.9517789506495 "b"
"973" 16.7697899902027 "b"
"974" 14.5265748448074 "b"
"975" 17.393621078261 "b"
"976" 18.2596854486639 "b"
"977" 17.5048710070185 "b"
"978" 14.1094034745359 "b"
"979" 20.5629040536001 "b"
"980" 18.8949966059329 "b"
"981" 13.394276705421 "b"
"982" 12.3470060439689 "b"
"983" 20.5830990405755 "b"
"984" 14.1882237256485 "b"
"985" 16.7569227168919 "b"
"986" 13.268826676454 "b"
"987" 14.0429552731089 "b"
"988" 14.0579246016509 "b"
"989" 13.0219840779422 "b"
"990" 11.3305205595355 "b"
"991" 15.327612376904 "b"
"992" 14.2967777997161 "b"
"993" 15.4858339403268 "b"
"994" 12.4322883730039 "b"
"995" 11.3591708822237 "b"
"996" 14.7968355752383 "b"
"997" 19.3694056089338 "b"
"998" 10.6711831283971 "b"
"999" 13.4624103185312 "b"
"1000" 15.7319513757762 "b"
"1001" 29.0325353738663 "c"
"1002" 24.2384221639874 "c"
"1003" 21.4307175101492 "c"
"1004" 21.6636681385669 "c"
"1005" 22.8571917472288 "c"
"1006" 18.3079249808227 "c"
"1007" 23.7846872649366 "c"
"1008" 20.9074062255299 "c"
"1009" 26.0120864294718 "c"
"1010" 22.9161367351821 "c"
"1011" 23.162080931494 "c"
"1012" 22.0623287790141 "c"
"1013" 22.4528127213572 "c"
"1014" 19.8763316014163 "c"
"1015" 27.0311334853396 "c"
"1016" 25.3611193693767 "c"
"1017" 24.8246409913347 "c"
"1018" 20.1846263255853 "c"
"1019" 26.9207857257546 "c"
"1020" 27.8423613710912 "c"
"1021" 23.922370357974 "c"
"1022" 18.7921086600231 "c"
"1023" 21.164472348846 "c"
"1024" 22.6166410838179 "c"
"1025" 25.6786984118105 "c"
"1026" 24.6221150933605 "c"
"1027" 25.201548809235 "c"
"1028" 23.8457709903708 "c"
"1029" 26.4748340870627 "c"
"1030" 18.9657974894172 "c"
"1031" 21.2301617511979 "c"
"1032" 22.027654996088 "c"
"1033" 28.964825390227 "c"
"1034" 20.5082125575868 "c"
"1035" 21.3625717965285 "c"
"1036" 24.6738390926606 "c"
"1037" 28.2616498860157 "c"
"1038" 25.5027620676344 "c"
"1039" 24.8544888059094 "c"
"1040" 21.8382755082187 "c"
"1041" 26.689382825886 "c"
"1042" 19.7025969981417 "c"
"1043" 25.1579779020721 "c"
"1044" 20.6680375485612 "c"
"1045" 23.7734896865147 "c"
"1046" 19.8383333425997 "c"
"1047" 24.8241409626827 "c"
"1048" 25.6389358880665 "c"
"1049" 22.3827161697888 "c"
"1050" 18.4755024160717 "c"
"1051" 21.6291331469728 "c"
"1052" 20.7177956220322 "c"
"1053" 25.3910921012685 "c"
"1054" 24.0502964351761 "c"
"1055" 26.1411467653743 "c"
"1056" 25.1181611919922 "c"
"1057" 22.1057437941403 "c"
"1058" 22.9644158252008 "c"
"1059" 23.2989806614705 "c"
"1060" 16.7918705049006 "c"
"1061" 21.476953021907 "c"
"1062" 22.4232673147722 "c"
"1063" 26.894028214591 "c"
"1064" 27.506063393312 "c"
"1065" 24.1125769062248 "c"
"1066" 20.8216488487927 "c"
"1067" 23.3904034237082 "c"
"1068" 23.2184324935244 "c"
"1069" 19.4892214758245 "c"
"1070" 20.4253605547527 "c"
"1071" 31.371222496944 "c"
"1072" 19.7357845014369 "c"
"1073" 20.4879864292672 "c"
"1074" 25.8381865203329 "c"
"1075" 25.5122187378944 "c"
"1076" 23.8991879205227 "c"
"1077" 27.2033652334999 "c"
"1078" 20.746906992739 "c"
"1079" 25.6972665668258 "c"
"1080" 23.1717275695872 "c"
"1081" 21.5228733723378 "c"
"1082" 25.4706616095585 "c"
"1083" 21.2204044167158 "c"
"1084" 28.8076496742786 "c"
"1085" 21.4173269399214 "c"
"1086" 22.9034602016016 "c"
"1087" 23.9810042376896 "c"
"1088" 16.8584076692293 "c"
"1089" 28.5624589016207 "c"
"1090" 22.140293640845 "c"
"1091" 22.5479132875926 "c"
"1092" 21.221517100235 "c"
"1093" 23.1422231558463 "c"
"1094" 28.7633860832786 "c"
"1095" 25.9772670683542 "c"
"1096" 27.6188936376824 "c"
"1097" 23.9255110739414 "c"
"1098" 21.2862379443442 "c"
"1099" 22.6593905583288 "c"
"1100" 24.3752568613227 "c"
"1101" 27.4442740699665 "c"
"1102" 25.3650411879856 "c"
"1103" 30.0658391528013 "c"
"1104" 21.9141888870561 "c"
"1105" 28.8118960218782 "c"
"1106" 28.0551220071895 "c"
"1107" 25.3185437927143 "c"
"1108" 28.7148651045918 "c"
"1109" 18.7762402895243 "c"
"1110" 19.5479555969054 "c"
"1111" 22.3343023451635 "c"
"1112" 19.9241852076536 "c"
"1113" 23.752028626628 "c"
"1114" 22.925291643142 "c"
"1115" 20.1326452286619 "c"
"1116" 26.9000495634422 "c"
"1117" 22.7386323005836 "c"
"1118" 26.3346442341142 "c"
"1119" 25.7318189128216 "c"
"1120" 22.8098349274337 "c"
"1121" 19.3275887952825 "c"
"1122" 22.3547762589666 "c"
"1123" 24.6517805470575 "c"
"1124" 26.7397049085206 "c"
"1125" 28.6566445390611 "c"
"1126" 27.8043919595881 "c"
"1127" 26.2812045736115 "c"
"1128" 25.9775412605752 "c"
"1129" 25.9619689572424 "c"
"1130" 28.6679289443914 "c"
"1131" 25.2498326005446 "c"
"1132" 24.0841601815046 "c"
"1133" 16.901974281836 "c"
"1134" 25.6381334720617 "c"
"1135" 23.7387685676068 "c"
"1136" 25.1066763674754 "c"
"1137" 19.678681861901 "c"
"1138" 26.8450266553023 "c"
"1139" 19.132593191401 "c"
"1140" 19.733877182629 "c"
"1141" 17.4013211404 "c"
"1142" 24.3067276492037 "c"
"1143" 18.8971672437626 "c"
"1144" 29.0027041649297 "c"
"1145" 25.9539834556061 "c"
"1146" 28.5997411334028 "c"
"1147" 23.9786877443205 "c"
"1148" 24.1933111537242 "c"
"1149" 28.2756612559672 "c"
"1150" 27.2879299660485 "c"
"1151" 23.628493446038 "c"
"1152" 22.1931486152402 "c"
"1153" 20.711581361313 "c"
"1154" 23.0661087903585 "c"
"1155" 24.5254166874331 "c"
"1156" 25.5924297601318 "c"
"1157" 26.7192324190294 "c"
"1158" 24.1402593867769 "c"
"1159" 24.5543847845803 "c"
"1160" 22.4849645003133 "c"
"1161" 27.2721966611755 "c"
"1162" 23.4435053241654 "c"
"1163" 22.5857354136862 "c"
"1164" 25.8993656104532 "c"
"1165" 23.1836266487288 "c"
"1166" 26.3785163927817 "c"
"1167" 27.1550406152068 "c"
"1168" 25.4027729775464 "c"
"1169" 28.7332733284566 "c"
"1170" 27.5777375980045 "c"
"1171" 26.0634260700661 "c"
"1172" 22.3783029702791 "c"
"1173" 26.0787076861608 "c"
"1174" 17.4178786479338 "c"
"1175" 21.1378585484705 "c"
"1176" 23.579448970088 "c"
"1177" 25.1014508414967 "c"
"1178" 24.1675741876543 "c"
"1179" 29.5616605809638 "c"
"1180" 27.7004669320992 "c"
"1181" 19.3996265230913 "c"
"1182" 24.2113668235292 "c"
"1183" 25.8739625240005 "c"
"1184" 23.3280533689836 "c"
"1185" 25.0535119382095 "c"
"1186" 24.3666133730322 "c"
"1187" 18.5893277415825 "c"
"1188" 27.004486203148 "c"
"1189" 27.5976594984936 "c"
"1190" 19.7219859298686 "c"
"1191" 20.5374450789903 "c"
"1192" 24.5876381488766 "c"
"1193" 25.4670993040498 "c"
"1194" 23.9095483335027 "c"
"1195" 24.4865420489656 "c"
"1196" 24.3194984639859 "c"
"1197" 20.4690993993896 "c"
"1198" 26.8032882812563 "c"
"1199" 25.2659238908292 "c"
"1200" 22.4909430157441 "c"
"1201" 23.1963548763968 "c"
"1202" 26.8118640392047 "c"
"1203" 24.1020707356288 "c"
"1204" 24.7294765913323 "c"
"1205" 27.4310655731694 "c"
"1206" 26.482217795516 "c"
"1207" 25.0441745626255 "c"
"1208" 22.8563914679141 "c"
"1209" 28.0838443104109 "c"
"1210" 21.3433747350722 "c"
"1211" 25.1669520418505 "c"
"1212" 25.2357152700736 "c"
"1213" 26.1297404138592 "c"
"1214" 20.0541185827335 "c"
"1215" 19.3891993232741 "c"
"1216" 22.0619923236677 "c"
"1217" 21.0940710374807 "c"
"1218" 20.8629157025283 "c"
"1219" 23.6038233980484 "c"
"1220" 24.4161741267282 "c"
"1221" 19.1705869641935 "c"
"1222" 26.9189743366436 "c"
"1223" 27.1466491264733 "c"
"1224" 23.6524517370363 "c"
"1225" 26.7326029126728 "c"
"1226" 30.1854940110167 "c"
"1227" 26.3297053583587 "c"
"1228" 23.4402539318184 "c"
"1229" 22.4703044541807 "c"
"1230" 26.1422304641158 "c"
"1231" 20.8942108783829 "c"
"1232" 29.6845470532465 "c"
"1233" 24.1703791780762 "c"
"1234" 18.8978221697149 "c"
"1235" 23.8054892967663 "c"
"1236" 26.6794761806503 "c"
"1237" 23.2869464837915 "c"
"1238" 21.3486589194547 "c"
"1239" 23.1956570596581 "c"
"1240" 19.7245221806717 "c"
"1241" 24.8481884107247 "c"
"1242" 23.5230612491051 "c"
"1243" 23.5768692676135 "c"
"1244" 25.1587159369432 "c"
"1245" 22.5784356449217 "c"
"1246" 27.5457062848469 "c"
"1247" 21.4608522165801 "c"
"1248" 23.3067111224767 "c"
"1249" 19.3740754228685 "c"
"1250" 23.622280725302 "c"
"1251" 26.6746159061628 "c"
"1252" 26.1260909423216 "c"
"1253" 28.0964543948007 "c"
"1254" 24.4408234742227 "c"
"1255" 24.1031296847646 "c"
"1256" 28.0527135786491 "c"
"1257" 22.9056467121471 "c"
"1258" 21.5371022646677 "c"
"1259" 22.6576286707263 "c"
"1260" 27.35896992147 "c"
"1261" 24.6278491266181 "c"
"1262" 25.7510681310544 "c"
"1263" 21.9417534538503 "c"
"1264" 20.9445287622236 "c"
"1265" 20.5957398520427 "c"
"1266" 22.6252485890294 "c"
"1267" 26.6021286897101 "c"
"1268" 26.1211500189654 "c"
"1269" 24.6604919846977 "c"
"1270" 24.95168940605 "c"
"1271" 17.0739921264272 "c"
"1272" 21.7076194245371 "c"
"1273" 23.2283539446853 "c"
"1274" 27.5152409915518 "c"
"1275" 22.063922203431 "c"
"1276" 18.6283144330004 "c"
"1277" 20.7606434259561 "c"
"1278" 26.1433464224873 "c"
"1279" 18.5611657985022 "c"
"1280" 27.1445066846977 "c"
"1281" 24.6081476015814 "c"
"1282" 24.8436340770337 "c"
"1283" 27.096174024219 "c"
"1284" 30.8816356608726 "c"
"1285" 23.8222319178372 "c"
"1286" 25.234204067671 "c"
"1287" 20.1622749610671 "c"
"1288" 22.7204944460005 "c"
"1289" 26.5498723353926 "c"
"1290" 18.5909603633662 "c"
"1291" 21.091338101509 "c"
"1292" 28.9520363633437 "c"
"1293" 25.9978707705681 "c"
"1294" 25.0833439322754 "c"
"1295" 22.5366036181166 "c"
"1296" 28.2851467728413 "c"
"1297" 21.287242067789 "c"
"1298" 17.7189189134518 "c"
"1299" 26.765036942242 "c"
"1300" 18.4529315798184 "c"
"1301" 19.0203189255452 "c"
"1302" 23.170919290574 "c"
"1303" 21.5146988344742 "c"
"1304" 21.9417872942145 "c"
"1305" 23.1851766915205 "c"
"1306" 27.7314316705939 "c"
"1307" 23.4839357338233 "c"
"1308" 16.3605762044388 "c"
"1309" 28.9218824992814 "c"
"1310" 26.9107102820534 "c"
"1311" 24.0609224001328 "c"
"1312" 16.0458067621527 "c"
"1313" 27.3534351366065 "c"
"1314" 21.5427497807092 "c"
"1315" 29.1136500514002 "c"
"1316" 26.5495674944839 "c"
"1317" 25.6300111886178 "c"
"1318" 24.1681063601555 "c"
"1319" 28.7521488396931 "c"
"1320" 19.6840963621155 "c"
"1321" 22.0808441624142 "c"
"1322" 24.2602964001276 "c"
"1323" 25.4004335369726 "c"
"1324" 25.2517584713116 "c"
"1325" 25.8236842563119 "c"
"1326" 24.8406296824715 "c"
"1327" 20.4711972879373 "c"
"1328" 20.1172992956659 "c"
"1329" 23.0437778825166 "c"
"1330" 26.5375727134625 "c"
"1331" 24.1771251013045 "c"
"1332" 24.8401593868335 "c"
"1333" 21.4902263631967 "c"
"1334" 25.9605994908516 "c"
"1335" 21.2923771151297 "c"
"1336" 17.9023439563626 "c"
"1337" 28.0286895760847 "c"
"1338" 23.7011858834983 "c"
"1339" 20.0383626532374 "c"
"1340" 25.4700961578118 "c"
"1341" 23.5889689540519 "c"
"1342" 23.8370951265419 "c"
"1343" 22.0658529607027 "c"
"1344" 24.0611748290986 "c"
"1345" 23.1886469454819 "c"
"1346" 22.5833027107817 "c"
"1347" 17.5869739520881 "c"
"1348" 24.291981220418 "c"
"1349" 22.8620142717235 "c"
"1350" 25.3025787087393 "c"
"1351" 23.6530071160903 "c"
"1352" 20.10308859493 "c"
"1353" 19.6577805205327 "c"
"1354" 24.3536301021397 "c"
"1355" 21.8602303859509 "c"
"1356" 19.4688126704965 "c"
"1357" 23.1254868341651 "c"
"1358" 21.3279923562064 "c"
"1359" 21.9435697315898 "c"
"1360" 23.8082031317071 "c"
"1361" 23.1910258786893 "c"
"1362" 13.9959739093799 "c"
"1363" 27.1538212872786 "c"
"1364" 27.8730587013414 "c"
"1365" 27.7147472011381 "c"
"1366" 18.2950310574314 "c"
"1367" 22.6719709292551 "c"
"1368" 27.7117940575627 "c"
"1369" 23.8961141885919 "c"
"1370" 26.611673122573 "c"
"1371" 19.9249394188065 "c"
"1372" 24.6450336963598 "c"
"1373" 25.3472375661774 "c"
"1374" 27.6133853539585 "c"
"1375" 27.4865302262935 "c"
"1376" 24.5725630108272 "c"
"1377" 22.3224017924321 "c"
"1378" 20.4464937091087 "c"
"1379" 23.6611010610823 "c"
"1380" 27.0877403508361 "c"
"1381" 21.9372319944687 "c"
"1382" 22.951649074067 "c"
"1383" 23.5570316819713 "c"
"1384" 25.2811009719916 "c"
"1385" 19.5390902716177 "c"
"1386" 25.6758871409856 "c"
"1387" 23.2936809731068 "c"
"1388" 24.6473938846107 "c"
"1389" 23.7847697577922 "c"
"1390" 19.0464561941847 "c"
"1391" 21.8000875644114 "c"
"1392" 23.9943411343286 "c"
"1393" 26.1011782615701 "c"
"1394" 26.3575096082992 "c"
"1395" 20.9258709333215 "c"
"1396" 22.8777162281987 "c"
"1397" 21.7690531181814 "c"
"1398" 21.9758751379139 "c"
"1399" 21.9709937366175 "c"
"1400" 21.0790874909179 "c"
"1401" 21.7063278174981 "c"
"1402" 26.9375878532198 "c"
"1403" 27.5214978541338 "c"
"1404" 28.1239992462546 "c"
"1405" 27.6082150490172 "c"
"1406" 24.0808481010517 "c"
"1407" 26.1337809074588 "c"
"1408" 23.7256428705923 "c"
"1409" 23.6494151162943 "c"
"1410" 20.6226331973963 "c"
"1411" 27.4196143053278 "c"
"1412" 22.6215262869309 "c"
"1413" 21.2380044274635 "c"
"1414" 23.0882076627694 "c"
"1415" 24.8030557595353 "c"
"1416" 20.2291169905404 "c"
"1417" 28.6589798657592 "c"
"1418" 33.8670666333068 "c"
"1419" 28.2920627191374 "c"
"1420" 28.2087998540142 "c"
"1421" 24.062145196916 "c"
"1422" 27.6662696538206 "c"
"1423" 22.2686890999036 "c"
"1424" 26.4762604366307 "c"
"1425" 25.1485117454446 "c"
"1426" 20.3650122608564 "c"
"1427" 27.3488895253112 "c"
"1428" 21.5459640740431 "c"
"1429" 22.6654054557514 "c"
"1430" 26.5339838693027 "c"
"1431" 26.8537775374116 "c"
"1432" 21.4127961087708 "c"
"1433" 25.8367743498559 "c"
"1434" 23.6849384309544 "c"
"1435" 21.738713209281 "c"
"1436" 15.6855215968438 "c"
"1437" 23.7040697207467 "c"
"1438" 21.4124364487974 "c"
"1439" 24.0357432595085 "c"
"1440" 24.6837072647536 "c"
"1441" 26.2646042204178 "c"
"1442" 24.6306627642136 "c"
"1443" 22.0392604940968 "c"
"1444" 24.755552697834 "c"
"1445" 22.7530489261062 "c"
"1446" 23.4239290832078 "c"
"1447" 24.3981882332804 "c"
"1448" 24.7334362787961 "c"
"1449" 27.91463894737 "c"
"1450" 21.1778278033835 "c"
"1451" 28.0107012562203 "c"
"1452" 29.5077951184975 "c"
"1453" 21.8881956900645 "c"
"1454" 22.5308997803765 "c"
"1455" 21.4132817437856 "c"
"1456" 26.03573636066 "c"
"1457" 19.893880364471 "c"
"1458" 27.3237937945984 "c"
"1459" 21.7450061704453 "c"
"1460" 21.417412288692 "c"
"1461" 25.6500134463758 "c"
"1462" 22.5078059060642 "c"
"1463" 24.8727417264806 "c"
"1464" 29.2279288606523 "c"
"1465" 24.5132941226569 "c"
"1466" 28.9986927716118 "c"
"1467" 24.8415417193094 "c"
"1468" 27.9977853143818 "c"
"1469" 26.4245989237382 "c"
"1470" 25.1833199939621 "c"
"1471" 20.4105036064778 "c"
"1472" 20.9121195206172 "c"
"1473" 15.0900630473347 "c"
"1474" 24.4462082420212 "c"
"1475" 23.1325450626138 "c"
"1476" 25.2524396244571 "c"
"1477" 23.7661466720628 "c"
"1478" 26.0398373751205 "c"
"1479" 24.452965734781 "c"
"1480" 21.4855781221813 "c"
"1481" 29.4986066765715 "c"
"1482" 20.3706837712771 "c"
"1483" 25.1322057067373 "c"
"1484" 20.7621156591296 "c"
"1485" 24.0395753574922 "c"
"1486" 23.7112079366552 "c"
"1487" 22.499791864311 "c"
"1488" 27.3602915353372 "c"
"1489" 21.8309768422175 "c"
"1490" 24.0287706828628 "c"
"1491" 22.1142354450669 "c"
"1492" 22.4866696510676 "c"
"1493" 23.7420658465331 "c"
"1494" 23.3901463633735 "c"
"1495" 33.1490586257515 "c"
"1496" 21.0402870023469 "c"
"1497" 27.5199917217177 "c"
"1498" 24.9577192170196 "c"
"1499" 22.4180106011321 "c"
"1500" 24.8515859444996 "c"
"1501" 28.4761323324921 "d"
"1502" 26.9881500257492 "d"
"1503" 30.5222772506572 "d"
"1504" 32.742302908131 "d"
"1505" 25.2551733733644 "d"
"1506" 23.195844025436 "d"
"1507" 26.7084124526441 "d"
"1508" 33.2812662227352 "d"
"1509" 28.2099892465718 "d"
"1510" 30.7583760693138 "d"
"1511" 32.0639664227214 "d"
"1512" 34.2431948651184 "d"
"1513" 32.0642112978083 "d"
"1514" 29.1996080394528 "d"
"1515" 28.0707812805736 "d"
"1516" 22.6028724967162 "d"
"1517" 28.0328572544976 "d"
"1518" 30.5160493736559 "d"
"1519" 25.9173277823674 "d"
"1520" 32.4826359198548 "d"
"1521" 31.0360340016051 "d"
"1522" 27.2752985826478 "d"
"1523" 29.1346825542332 "d"
"1524" 29.9897692807819 "d"
"1525" 28.049814297194 "d"
"1526" 30.6545284633246 "d"
"1527" 27.3794455702852 "d"
"1528" 29.3852529562247 "d"
"1529" 34.3277145847782 "d"
"1530" 26.384209535849 "d"
"1531" 26.7646242809658 "d"
"1532" 32.4685334085026 "d"
"1533" 29.3722929577465 "d"
"1534" 31.7040287024736 "d"
"1535" 29.2191741070454 "d"
"1536" 27.5697429047971 "d"
"1537" 31.6290242477494 "d"
"1538" 28.6970418926167 "d"
"1539" 23.23764711855 "d"
"1540" 33.2089069684892 "d"
"1541" 22.7996129830932 "d"
"1542" 28.0155862489822 "d"
"1543" 24.353348553678 "d"
"1544" 29.7095550682836 "d"
"1545" 28.4704623277808 "d"
"1546" 31.6645753744639 "d"
"1547" 22.5318448348451 "d"
"1548" 31.0247088163876 "d"
"1549" 32.7994237200895 "d"
"1550" 30.0774135517871 "d"
"1551" 32.1201146579296 "d"
"1552" 30.7020830405387 "d"
"1553" 26.7974474011408 "d"
"1554" 24.6742032348558 "d"
"1555" 25.7409091885776 "d"
"1556" 25.984083919429 "d"
"1557" 27.7129442003635 "d"
"1558" 29.0541152710205 "d"
"1559" 26.9977124393726 "d"
"1560" 31.9046547352614 "d"
"1561" 33.1731587784449 "d"
"1562" 28.4175546611207 "d"
"1563" 27.5325268388304 "d"
"1564" 27.427839419284 "d"
"1565" 27.3920178845545 "d"
"1566" 25.5923136318928 "d"
"1567" 25.6463356532469 "d"
"1568" 25.2550526088681 "d"
"1569" 26.2571620805568 "d"
"1570" 31.1995411951963 "d"
"1571" 34.3062030281948 "d"
"1572" 29.0581914149575 "d"
"1573" 28.9366195773046 "d"
"1574" 28.3819890218748 "d"
"1575" 25.9114052490725 "d"
"1576" 23.9025225676306 "d"
"1577" 26.9836301919561 "d"
"1578" 34.4748933270072 "d"
"1579" 24.4200541271209 "d"
"1580" 30.8344748079254 "d"
"1581" 28.1862534627442 "d"
"1582" 24.997733939418 "d"
"1583" 36.0363614666771 "d"
"1584" 32.703011005707 "d"
"1585" 33.5751736998228 "d"
"1586" 30.74332640502 "d"
"1587" 21.9166993537604 "d"
"1588" 28.7694681335362 "d"
"1589" 33.1412791757212 "d"
"1590" 29.0042971581923 "d"
"1591" 27.8286842297965 "d"
"1592" 30.2954711594294 "d"
"1593" 30.8899187940139 "d"
"1594" 24.2288328872421 "d"
"1595" 30.763541356638 "d"
"1596" 29.8875969842915 "d"
"1597" 26.5381160572718 "d"
"1598" 30.0482031603711 "d"
"1599" 24.8667400030572 "d"
"1600" 26.4087126144406 "d"
"1601" 31.2439790439609 "d"
"1602" 32.9213857082664 "d"
"1603" 27.236511293566 "d"
"1604" 25.5992627772071 "d"
"1605" 26.6551862989784 "d"
"1606" 32.2495950461813 "d"
"1607" 30.3796664341582 "d"
"1608" 27.530413021548 "d"
"1609" 29.2265185337293 "d"
"1610" 34.7666566422766 "d"
"1611" 29.3830404688004 "d"
"1612" 32.3717666443331 "d"
"1613" 32.6799764248399 "d"
"1614" 32.0941320421033 "d"
"1615" 29.203809036003 "d"
"1616" 26.0091201515574 "d"
"1617" 25.4963868776491 "d"
"1618" 27.190699606264 "d"
"1619" 31.1851406828686 "d"
"1620" 27.1504424963747 "d"
"1621" 28.2127732531316 "d"
"1622" 25.2013948403893 "d"
"1623" 26.2917430944634 "d"
"1624" 29.4382744716625 "d"
"1625" 33.0152730800414 "d"
"1626" 31.0006202927497 "d"
"1627" 27.0968582300894 "d"
"1628" 32.6262818697426 "d"
"1629" 31.7979710524496 "d"
"1630" 30.9951146427645 "d"
"1631" 28.45144544622 "d"
"1632" 27.2257781699018 "d"
"1633" 26.5814822834819 "d"
"1634" 28.370369737365 "d"
"1635" 27.9423595224037 "d"
"1636" 29.3354455932228 "d"
"1637" 28.6577490337581 "d"
"1638" 29.3036729162241 "d"
"1639" 29.6235472720874 "d"
"1640" 29.6606262346617 "d"
"1641" 25.9046664368713 "d"
"1642" 28.0072010677887 "d"
"1643" 28.0469238086678 "d"
"1644" 30.1649127609238 "d"
"1645" 26.6732707054558 "d"
"1646" 28.4801108842477 "d"
"1647" 37.1004696011486 "d"
"1648" 34.5549821417709 "d"
"1649" 31.3970519221386 "d"
"1650" 28.9731863249363 "d"
"1651" 28.6593330292408 "d"
"1652" 23.6605383164465 "d"
"1653" 28.524792545588 "d"
"1654" 32.3383037990209 "d"
"1655" 34.7554651627919 "d"
"1656" 24.159867515207 "d"
"1657" 30.1153079209176 "d"
"1658" 26.2296692455598 "d"
"1659" 22.0876867118272 "d"
"1660" 28.1700756486596 "d"
"1661" 27.3881360715814 "d"
"1662" 28.7974491625737 "d"
"1663" 24.0428677360316 "d"
"1664" 33.179294649859 "d"
"1665" 27.9833418775211 "d"
"1666" 28.7740215371178 "d"
"1667" 26.8915635576756 "d"
"1668" 33.0234226926771 "d"
"1669" 28.2885445999358 "d"
"1670" 29.9537694836679 "d"
"1671" 27.7328460672622 "d"
"1672" 25.2021574582365 "d"
"1673" 28.7453998279117 "d"
"1674" 30.4922451215859 "d"
"1675" 34.0241563086141 "d"
"1676" 31.6358621343686 "d"
"1677" 28.2043946446725 "d"
"1678" 27.8931729010224 "d"
"1679" 29.1422497420466 "d"
"1680" 26.2450192859486 "d"
"1681" 26.7553009122441 "d"
"1682" 33.7006197398425 "d"
"1683" 26.9693801388144 "d"
"1684" 24.0788110409989 "d"
"1685" 27.3683900628711 "d"
"1686" 31.4015788425018 "d"
"1687" 26.9161139711482 "d"
"1688" 25.3451895349788 "d"
"1689" 27.5820756980639 "d"
"1690" 32.6526120431551 "d"
"1691" 32.676396866216 "d"
"1692" 27.4025371560419 "d"
"1693" 24.1968117256254 "d"
"1694" 20.5684898808051 "d"
"1695" 29.3705341354039 "d"
"1696" 28.5319575199411 "d"
"1697" 30.5605750213884 "d"
"1698" 26.3146941139861 "d"
"1699" 33.0330389173024 "d"
"1700" 27.96228683901 "d"
"1701" 28.9115491429206 "d"
"1702" 32.9252309040301 "d"
"1703" 34.9337098832011 "d"
"1704" 22.0614001969932 "d"
"1705" 29.3898441129272 "d"
"1706" 21.4817401084723 "d"
"1707" 26.9858758458384 "d"
"1708" 28.2657494610218 "d"
"1709" 26.5497955176243 "d"
"1710" 30.4744148935701 "d"
"1711" 28.6631168073493 "d"
"1712" 29.6792879964997 "d"
